// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx367 lowToMid F T T F F F T T F F T F T T T F F T T T
trainEx221 lowToMid F T T F F T T F F F T F T T F F F T T F
trainEx458 midToHigh F F F T F T T F F F T T T T F F F F F F
trainEx85 lowToMid F T T F T T T F F F T T T T F F F F F F
trainEx850 lowToMid F T T T F T T T F F T T T F F F F F F F
trainEx619 midToHigh T T F T T T T F F F T T F T T F F T T F
trainEx445 lowToMid F T T F T T T F F F T T T F F F F F F F
trainEx277 lowToMid F T F F F T T F F F T T T T T F F T F F
trainEx701 lowToMid F T T F F F F F F F T T T F F F F F F F
trainEx487 midToHigh T T F T T T T F F F T T F T T F F T T F
trainEx614 midToHigh F T T F F T T F F F T F T T F F F T T F
trainEx670 lowToMid F T T T F T F F F F T T F T T T F F F F
trainEx317 midToHigh T T T T T T T F F F T T F T T T F F F F
trainEx631 lowToMid F T T F F F F F F F T T F T T F F F F F
trainEx769 midToHigh F F F T T T F F F F T T F T F F F T T T
trainEx54 midToHigh T T F T T T F F F F T T F T T T F T T T
trainEx270 midToHigh F T F F F F F F F F T F T T T T F T T F
trainEx592 lowToMid F T T F F T F T F F T T F F F F F T F F
trainEx40 lowToMid F T F F T T T T F F T T F T T T F F F F
trainEx161 midToHigh F F F T F T T F F F T T F T T T T F F F
trainEx846 midToHigh F T F T F T F F F F T F T T T T F T T F
trainEx627 midToHigh F T F T F F F F F F T T F T T T F T T F
trainEx190 midToHigh F T F F T F T T T F T F F T F F F T T F
trainEx582 midToHigh F T F T F T F F F F T F F T T F F T T F
trainEx506 midToHigh T T F T T T F F F F T T F F F F F T T T
trainEx608 midToHigh F F F T F T F F F F T F T T T F F T T F
trainEx577 midToHigh F F F T F T T F F F T F T T T T F T T F
trainEx598 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx824 midToHigh F T F F F T F F F F T T F T F F F T F F
trainEx770 midToHigh F T F T T T F F F F T T F T T F F T T T
trainEx739 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx613 midToHigh F F F T F T T F F F T T T T T T F F F F
trainEx813 midToHigh F F F T F T T F F F T F T T T T F T T T
trainEx603 midToHigh T T T T F T F F F F T T F T T F F T F F
trainEx645 lowToMid F T F F F T T F F F T T F F F F F T F F
trainEx490 midToHigh F F F T F T F F F F T T T T T T F T T T
trainEx603 midToHigh T T T T F T F F F F T T F T T F F T F F
trainEx249 lowToMid T F F T T F T F F F T T F T F F F F F F
trainEx444 midToHigh F T F F F T T T T F T T F T T T T T F F
trainEx58 midToHigh T T T T F T T F F F T T F T T F F T F F
trainEx9 lowToMid F T T F F T F F F F T F F T F F F F F F
trainEx468 midToHigh F T F F F T T F F F T F T T T F F T T F
trainEx677 lowToMid F T F F F T F F F F T T T T T F F F F F
trainEx473 midToHigh F T T F F T T F F F T T T T T F F T T F
trainEx274 lowToMid F T F F T T F F F F T T T F F F F T T F
trainEx524 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx413 lowToMid F T F T F T T F F F T T T T F F F F F F
trainEx385 midToHigh F T T F F T F F F F T T F F F F F F F F
trainEx111 lowToMid F T T F F T F F F F T T T T T F F T F F
trainEx31 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx640 lowToMid F F F T F F T F F F T T T T T T F T T F
trainEx409 midToHigh F T F F F T T F F F T F T F F F F F F F
trainEx410 midToHigh F T F F F F T F F F T F T T F F F F F F
trainEx117 lowToMid F T F T T T F F F F T T F T F F F T T F
trainEx7 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx293 midToHigh F F F T F F T F F F T T F T T T T T F F
