// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx779 midToHigh F T T F F F T F F F T T T T F F F T T T
trainEx175 midToHigh F T F T T T F F F F T T F T T T F T T F
trainEx890 midToHigh F T T F F F F F F F T F T T T F F T T T
trainEx422 lowToMid F T T F F F F F F F T T T T T F F T T F
trainEx69 midToHigh T F F T F T F F F F T T F T T T F T F F
trainEx874 lowToMid F T F T F T T T T F T T F T T T T F F F
trainEx705 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx726 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx123 midToHigh T T F F T T F F F F T T F T F F F T F F
trainEx524 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx700 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx360 midToHigh F T T T F T F F F F T T F T T T F F F F
trainEx498 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx58 midToHigh T T T T F T T F F F T T F T T F F T F F
trainEx33 midToHigh T F F T F T T F F F T T T T T T F F F F
trainEx158 lowToMid F T T T F T F F F F T T F T T T T F F F
trainEx542 lowToMid F T T T F T T T T F T T F T T T F F F F
trainEx235 midToHigh F F F T F F F F F F T T F T T T T T F F
trainEx647 lowToMid F T T F T T F F F F T T T T F F F T F F
trainEx209 midToHigh F T F F F F T F F F T F F T T T F F F F
trainEx704 midToHigh F F F T T T F F F F T F F T T T F T T T
trainEx31 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx427 midToHigh F T F T F F F F F F T F T T T T F T T T
trainEx662 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx499 lowToMid F T T F F T F F F F T T T T F F F F F F
trainEx391 lowToMid F T F T F T F T T F T T F T F F F F F F
trainEx104 midToHigh F F F T F T F F F F T F F F F F F T T F
trainEx864 midToHigh F T T T F T T F F F T T F T T T T F F F
trainEx843 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx329 lowToMid T T F T F T F F F F T T F T T T F T F F
trainEx623 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx543 midToHigh F F F F F F T F F F T T T T T T F T T F
trainEx75 lowToMid F T F F T T F F F F T T F T F F F T F F
trainEx603 midToHigh T T T T F T F F F F T T F T T F F T F F
trainEx307 midToHigh F T T F F T T T F F T T T T F F F F F F
trainEx877 midToHigh F T F F F T T F F F T T T T T T F T T F
trainEx421 midToHigh F T T F F F F F F F T F F T F F F T T T
trainEx488 lowToMid F T T F F T F F F F T T F T T T T F F F
trainEx783 lowToMid F T T F F T T F F F T F T F F F F T T F
trainEx504 midToHigh F T F T F T F F F F T T T T T T F T T F
trainEx410 midToHigh F T F F F F T F F F T F T T F F F F F F
trainEx837 lowToMid F T T F F T T F F F T F T F F F F F F F
trainEx201 lowToMid F T F F F T T F F F T T T T T F F F F F
trainEx843 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx281 lowToMid F T T T F T F F F F T T T T T F F T F F
trainEx718 midToHigh F T F F F F F F F F F F F T F F F T T T
trainEx444 midToHigh F T F F F T T T T F T T F T T T T T F F
trainEx662 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx784 lowToMid F T T T T T F T F F T T F T T T F T F F
trainEx892 midToHigh T F F T T T T F F F T T F T T T F T F F
trainEx576 lowToMid F T T F F T T T T F T T F F F F F T F F
trainEx4 lowToMid F T F F F T F F F F T T T F F F F F F F
trainEx304 midToHigh F T T T F T T F F F T T F F F F F F F F
trainEx8 lowToMid F T T F F T T T F F T T F T T F F F F F
trainEx442 midToHigh F F F T F T F F F F T F F T T F F T T T
trainEx809 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx715 lowToMid F T T F F T T T F F T F T T F F F T F F
trainEx767 lowToMid F F F T T T F F F F T T T T T T F T T F
trainEx565 lowToMid F T F F F T F F F F T F T T F F F F F F
trainEx32 midToHigh F T F F F F F F F F T F T T T T F T T T
trainEx42 lowToMid F T T F T T T T F F T T F T T T F T F F
trainEx403 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx170 midToHigh F F F T F T T F F F T F T T T T F T T T
trainEx819 lowToMid F T F T T F F F F F T T F F F F F T F F
trainEx248 lowToMid F T F T F T F F F F T T F F F F F F F F
trainEx42 lowToMid F T T F T T T T F F T T F T T T F T F F
trainEx401 lowToMid F T T F T T T T T F T T F T F F F F F F
trainEx245 midToHigh F F F F F F T T F F F F F F F F F T T T
trainEx419 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx152 midToHigh F F F T F T T F F F T F T T T T F T T F
trainEx335 midToHigh F T T F F F F F F F T T T T F F F F F F
trainEx503 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx272 midToHigh F T F F F T F F F F T T T F F F F T F F
trainEx1 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx200 midToHigh F T F F T T F F F F T T F T F F F T F F
trainEx206 midToHigh F T T T T T T F F F T T F T F F F T T F
trainEx446 midToHigh F F F T F F T T T T F F F T T F F T T T
trainEx597 midToHigh F T F F F T F F F F T F T T F F F T F F
trainEx560 lowToMid F T T F T T T F F F T T T T T T F T F F
trainEx211 midToHigh F F F T F F T F F F T T F T T T F T T F
trainEx690 midToHigh F F F T F F T F F F T F F T T T F T T T
trainEx355 midToHigh F T T F F T F F F F T T T T T T F T T F
trainEx836 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx889 midToHigh F T F F F F F F F F T F T T T F F F F F
trainEx695 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx482 lowToMid F T F F T T T F F F T T T F F F F T F F
trainEx246 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx12 lowToMid F T T F F F F F F F T F F T T F F F F F
trainEx122 midToHigh F T T F F F F F F F F F T F F F F T T T
trainEx694 midToHigh F T F F F F T F F F T T T T T T F T F F
trainEx520 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx736 midToHigh F T F F F F T T F F F F T T T T F T T T
trainEx497 lowToMid F T T T F T T T F F T T F T T F F T F F
trainEx13 lowToMid F T F F F F F F F F T T T T T F F F F F
trainEx565 lowToMid F T F F F T F F F F T F T T F F F F F F
trainEx600 midToHigh T T T F F T T F F F T T F T F F F T F F
trainEx289 midToHigh F T F T F F F F F F T F F T T T F T T F
trainEx880 midToHigh F F F T F F F F F F T F F F F F F T T T
trainEx797 lowToMid T T F T F T F F F F T T F T T T F T T F
trainEx886 midToHigh F T T F F T T F F F T F T T F F F T T F
trainEx124 lowToMid F T T F F T F F F F T T T T F F F F F F
trainEx876 lowToMid F T T F F T T F F F T T T T T T F T T F
trainEx825 midToHigh T F F T F F F F F F T T F T T T F T T F
trainEx675 lowToMid F T F F F F F F F F T F F T T T F T T F
trainEx464 midToHigh F T T F F F T F F F T F T T T F F T T T
trainEx217 lowToMid F T T F F F F F F F T T F T F F F F F F
trainEx490 midToHigh F F F T F T F F F F T T T T T T F T T T
trainEx529 lowToMid F T T T T T T F F F T T F T T F F T T F
trainEx719 midToHigh F T T F T T F F F F T F T T T F F T T F
trainEx550 midToHigh F T T F F T T F F F T F T T T T F T T F
trainEx203 midToHigh F T F F F F T F F F T F F T T T F T T F
trainEx535 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx454 lowToMid F T T F F F F F F F T T T F F F F F F F
trainEx528 midToHigh T T F T F F F F F F T T F T T F F F F F
trainEx406 lowToMid F T T F T F F F F F T T T T F F F T T F
trainEx398 lowToMid F T F F F T F F F F T T T T F F F T F F
trainEx324 lowToMid F T T F F T F F F F T T F T T F F T F F
trainEx618 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx296 lowToMid T T F T T T T F F F T T F T T T F T F F
trainEx325 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx569 midToHigh F T F F F T F F F F T F T T T F F T T T
trainEx167 midToHigh T T T T T T T T F F T T F T F F F T F F
trainEx194 lowToMid T T T T F F F F F F T T F T F F F T T F
trainEx594 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx663 midToHigh T T F T T T F F F F T T F T T F F T T F
trainEx650 midToHigh F T T T T T F F F F T F F T T T F T T T
trainEx496 lowToMid F T T F T T T F F F T T T T F F F F F F
trainEx465 lowToMid F T T F F T T F F F T T T T T F F T F F
trainEx524 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx631 lowToMid F T T F F F F F F F T T F T T F F F F F
trainEx178 lowToMid F T T T F T T T T F T T F T F F F F F F
trainEx804 midToHigh F T T F F T T T F F T F F F F F F F F F
trainEx113 midToHigh F F F T F T T T F F T F T T T T F T T T
trainEx770 midToHigh F T F T T T F F F F T T F T T F F T T T
trainEx733 lowToMid T T F T F T F F F F T T F F F F F F F F
trainEx784 lowToMid F T T T T T F T F F T T F T T T F T F F
trainEx888 lowToMid F T T F F T T T F F T T T T F F F F F F
trainEx41 midToHigh F F F T F F F F F F T F T T T T F T T T
trainEx495 lowToMid F T F F F T F F F F T T T T T F F T F F
trainEx71 lowToMid F T T F F T T F F F T F T T T T F T F F
trainEx365 lowToMid F T F F F F F F F F T T T T F F F F F F
trainEx328 lowToMid F T T F F T T F F F T T T T F F F T F F
trainEx203 midToHigh F T F F F F T F F F T F F T T T F T T F
trainEx208 lowToMid F T T F F T F F F F T F F F F F F T F F
trainEx285 midToHigh F T F T F T T T F F T T T T T T F T T F
trainEx718 midToHigh F T F F F F F F F F F F F T F F F T T T
trainEx68 midToHigh F F F T T F T F F F T F T T T T F T T F
trainEx545 midToHigh F T T F F T F F F F T F T T T T F T T T
trainEx193 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx256 lowToMid F T T F F T F F F F T T T T F F F T T F
trainEx654 lowToMid F F F T F T T F F F T F T T T T F T T F
trainEx382 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx777 lowToMid F T F F F F T T F F T F T T T F F T T T
trainEx346 midToHigh F T F F F T F F F F T F T T T T F T T T
trainEx742 midToHigh F F F T F F T F F F T F T T T T F T T T
trainEx568 lowToMid T T F T T T T T F F T T F T F F F T F F
trainEx337 lowToMid F T T F F T F F F F T T F T F F F T T F
trainEx503 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx299 midToHigh F T F F F T T F F F T T T T T T F T T F
trainEx564 midToHigh F T F T F T T F F F T T T T T T F T T T
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx48 midToHigh F T F T F F F F F F T F F T T T F T T F
trainEx704 midToHigh F F F T T T F F F F T F F T T T F T T T
