// this dataset is used to predict the quality of red wine based on various physicochemical properties.

// you can visit
//    http://archive.ics.uci.edu/ml/datasets/Wine+Quality
// to see more about this dataset.

// the number of features

20

// The feature names followed by a dash and then the legal values of this feature

fixedAcidityGt47 - T F

volatileAcidityGt17 - T F
volatileAcidityGt29 - T F

citricAcidGt30 - T F

residualSugarGtMean - T F

chloridesGt9 - T F

freeSulfurDioxideGtMean - T F

totalSulfurDioxideGt27 - T F
totalSulfurDioxideGt37 - T F
totalSulfurDioxideGt54 - T F

densityGt18 - T F
densityGt41 - T F

pHGtMean - T F

sulphatesGt12 - T F
sulphatesGt15 - T F
sulphatesGt19 - T F
sulphatesGt44 - T F

alcoholGt22 - T F
alcoholGt33 - T F
alcoholGt47 - T F

// the class labels

lowToMid
midToHigh

// the number of examples (will read this many in; ok to have more in the file)

892

// the examples

trainEx769 midToHigh F F F T T T F F F F T T F T F F F T T T
trainEx732 lowToMid F T F T F T T F F F T T T T F F F F F F
trainEx703 lowToMid F T T F T T F F F F T T T F F F F T T T
trainEx626 midToHigh F T T F F T F F F F T F T T F F F T T T
trainEx514 lowToMid F T T F F T T F F F T F F F F F F F F F
trainEx640 lowToMid F F F T F F T F F F T T T T T T F T T F
trainEx630 lowToMid F T F F F T F F F F T T T T F F F F F F
trainEx489 midToHigh F T T F T T F F F F T F T T T F F T T F
trainEx853 lowToMid F T F F T T T F F F T T F F F F F F F F
trainEx303 lowToMid F T F F F T T T T F T T F T T F F F F F
trainEx349 midToHigh F T T F F T T F F F T F T T T F F T F F
trainEx787 midToHigh T F F T T T T F F F T T F T T T F F F F
trainEx700 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx237 midToHigh T T F T F T F F F F T T F T F F F F F F
trainEx392 midToHigh T T F T T T F F F F T T F T T T F T T T
trainEx60 midToHigh F T F F F T F T F F T T F T F F F F F F
trainEx15 midToHigh F T F T F T F T F F T T F T T T T T F F
trainEx139 lowToMid F T T F T T F F F F T T T T T F F T T F
trainEx540 midToHigh F F F T T F T T T T T F F F F F F T T T
trainEx177 midToHigh F F F T F T T F F F T F F T T T F T T T
trainEx135 lowToMid F T T F F F F F F F T T T F F F F F F F
trainEx393 midToHigh F F F T T T T F F F T T F T T F F T F F
trainEx843 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx303 lowToMid F T F F F T T T T F T T F T T F F F F F
trainEx864 midToHigh F T T T F T T F F F T T F T T T T F F F
trainEx409 midToHigh F T F F F T T F F F T F T F F F F F F F
trainEx770 midToHigh F T F T T T F F F F T T F T T F F T T T
trainEx871 lowToMid F T T F T T T T T F T T F F F F F F F F
trainEx625 midToHigh F T F F T T F F F F T T T T T T F F F F
trainEx569 midToHigh F T F F F T F F F F T F T T T F F T T T
trainEx818 midToHigh F T T F F T F F F F T T F T T F F T F F
trainEx583 midToHigh F T F F T T F F F F T T T T T F F T T T
trainEx175 midToHigh F T F T T T F F F F T T F T T T F T T F
